Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3]
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,105416,Eukrohnia hamata, ,,,,0.06623,,,,0.08
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,237851,Euphausia pacifica,Juvenile,,,,0.0473,,,,0.29
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,1128,Euphausiacea,Calytopsis,,,,0.03784,,,,0.01
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,1128,Euphausiacea,Furcilia,,,,0.10407,,,,0.05
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,140223,Limacina helicina, ,,,,0.41627,,,,0.06
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,147014,Meterythrops robusta, ,,,,0.01892,,,,0.05
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,196783,Metridia okhotensis,C5,,,,0.30274,,,,0.23
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,196784,Metridia pacifica,AF,,,,2.57332,,,,1.8
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,196784,Metridia pacifica,AM,,,,0.98392,,,,0.18
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,196784,Metridia pacifica,C4,,,,0.15137,,,,0.02
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,196784,Metridia pacifica,C5,,,,28.00378,,,,6.19
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,104470,Neocalanus cristatus,C2,,,,0.01892,,,,0.01
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,104470,Neocalanus cristatus,C3,,,,0.07569,,,,0.07
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,104470,Neocalanus cristatus,C4,,,,0.5298,,,,2.69
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,104470,Neocalanus cristatus,C5,,,,0.2176,,,,2.71
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,157737,Oithona spinirostris,AF,,,,0.15137,,,,0
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,107044,Pandalus, ,,,,0.03784,,,,3.43
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,196779,Paraeuchaeta elongata,C4,,,,0.02838,,,,0.04
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,196779,Paraeuchaeta elongata,C5,,,,0.01892,,,,0.09
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,105440,Parasagitta elegans, ,,,,0.24598,,,,2.89
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,104165,Pseudocalanus,C5,,,,0.00946,,,,0
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,266259,Pseudosagitta scrippsae, ,,,,0.02838,,,,0.43
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,104784,Racovitzanus antarcticus,C5,,,,0.07569,,,,0.02
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,104228,Scaphocalanus,AF,,,,0.00946,,,,0.01
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,104811,Scolecithricella minor,AF,,,,0.07569,,,,0.01
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,892593,Siphonophora,Bract,,,,0.15137,,,,0.26
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,254453,Themisto pacifica, ,,,,0.07569,,,,0.18
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,101800,Themisto, ,,,,0.59603,,,,0.27
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,110708,Thysanoessa inermis,Juvenile,,,,0.52034,,,,12.25
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,110708,Thysanoessa inermis,Male,,,,0.00946,,,,0.49
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,2,99.7,59.5,237874,Thysanoessa spinifera,Juvenile,,,,0.32167,,,,6.75
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,10194,Actinopterygii,Juvenile,,,,0.01159,,,,0.36
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,117849,Aglantha digitale, ,,,,0.19699,,,,0.45
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196770,Calanus marshallae,AF,,,,0.13905,,,,0.27
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196770,Calanus marshallae,AM,,,,0.3708,,,,0.53
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196770,Calanus marshallae,C3,,,,0.1854,,,,0.04
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196770,Calanus marshallae,C4,,,,2.2248,,,,1.15
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196770,Calanus marshallae,C5,,,,6.48899,,,,8.3
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196771,Calanus pacificus,AF,,,,0.04635,,,,0.03
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196771,Calanus pacificus,AM,,,,0.04635,,,,0.03
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196774,Centropages abdominalis,AF,,,,1.1124,,,,0.19
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,1082,Cirripedia,Nauplii,,,,0.01159,,,,0
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,139178,Clione limacina, ,,,,0.04635,,,,0.08
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,1248,Ctenophora, ,,,,0.01159,,,,1.94
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196775,Eucalanus bungii,AF,,,,0.04635,,,,0.2
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196775,Eucalanus bungii,AM,,,,0.02317,,,,0.06
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196775,Eucalanus bungii,C4,,,,0.3708,,,,0.34
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196775,Eucalanus bungii,C5,,,,0.2781,,,,0.58
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,105416,Eukrohnia hamata, ,,,,0.0927,,,,0.05
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,237851,Euphausia pacifica,Juvenile,,,,0.3708,,,,4.7
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,237851,Euphausia pacifica,Male,,,,0.01159,,,,0.22
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,1128,Euphausiacea,Calytopsis,,,,0.1854,,,,0.03
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,1128,Euphausiacea,Furcilia,,,,0.32445,,,,0.15
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,117562,Euphysa flammea, ,,,,0.01159,,,,0.01
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,101,Gastropoda,Larvae,,,,0.01159,,,,0
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,106777,Hippolytidae,Zoea,,,,0.01159,,,,0.05
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,140223,Limacina helicina, ,,,,0.54461,,,,0.24
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196783,Metridia okhotensis,C5,,,,0.3708,,,,0.2
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196784,Metridia pacifica,AF,,,,4.26419,,,,3.45
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196784,Metridia pacifica,AM,,,,0.3708,,,,0.06
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196784,Metridia pacifica,C4,,,,0.1854,,,,0.02
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196784,Metridia pacifica,C5,,,,35.41135,,,,7.72
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,104470,Neocalanus cristatus,C2,,,,0.5562,,,,0.19
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,104470,Neocalanus cristatus,C3,,,,0.5562,,,,0.57
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,104470,Neocalanus cristatus,C4,,,,1.4832,,,,6.84
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,104470,Neocalanus cristatus,C5,,,,0.0927,,,,1.04
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,103367,Oikopleura, ,,,,0.60255,,,,0.34
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196779,Paraeuchaeta elongata,C3,,,,0.01159,,,,0.01
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,196779,Paraeuchaeta elongata,C5,,,,0.02317,,,,0.11
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,105440,Parasagitta elegans, ,,,,0.97335,,,,9.89
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,266259,Pseudosagitta scrippsae, ,,,,0.03476,,,,0.32
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,892593,Siphonophora,Bract,,,,0.0927,,,,0.19
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,254453,Themisto pacifica, ,,,,0.04635,,,,0.24
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,101800,Themisto, ,,,,1.0197,,,,0.74
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,110708,Thysanoessa inermis,Juvenile,,,,0.35921,,,,8.06
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,237874,Thysanoessa spinifera,Juvenile,,,,0.62572,,,,11.46
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,237874,Thysanoessa spinifera,Male,,,,0.01159,,,,1.17
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,3,61.2,39.2,129715,Tomopteris, ,,,,0.01159,,,,0
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,104257,Acartia longiremis,AF,,,,0.61244,,,,0.02
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,10194,Actinopterygii,Larvae,,,,0.00957,,,,0.01
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,117849,Aglantha digitale, ,,,,0.69856,,,,3.28
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,1292,Anthozoa, ,,,,0.00957,,,,0.25
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,106673,Brachyura,Zoea,,,,0.00957,,,,0.02
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,196770,Calanus marshallae,AF,,,,1.37799,,,,2.16
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,196770,Calanus marshallae,C3,,,,0.76555,,,,0.16
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,196770,Calanus marshallae,C4,,,,1.22488,,,,0.55
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,196770,Calanus marshallae,C5,,,,1.83732,,,,2.04
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,196771,Calanus pacificus,AF,,,,0.15311,,,,0.09
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,196771,Calanus pacificus,AM,,,,0.61244,,,,0.31
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,196771,Calanus pacificus,C4,,,,0.15311,,,,0.03
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,196771,Calanus pacificus,C5,,,,0.15311,,,,0.07
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,106749,Cancridae,Megalopa,,,,0.02871,,,,0.22
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,196774,Centropages abdominalis,AF,,,,1.22488,,,,0.19
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,196774,Centropages abdominalis,AM,,,,0.15311,,,,0.01
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,1248,Ctenophora, ,,,,0.00957,,,,0.03
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,423345,Eirene indicans, ,,,,0.04785,,,,17.67
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,254330,Epilabidocera amphitrites,AM,,,,0.00957,,,,0.01
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,196775,Eucalanus bungii,AF,,,,0.00957,,,,0.03
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,196775,Eucalanus bungii,AM,,,,0.00957,,,,0.03
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,196775,Eucalanus bungii,C3,,,,0.15311,,,,0.06
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,196775,Eucalanus bungii,C4,,,,1.07177,,,,1.06
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,196775,Eucalanus bungii,C5,,,,1.83732,,,,3.88
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,237851,Euphausia pacifica,Juvenile,,,,5.29187,,,,51.26
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,237851,Euphausia pacifica,Male,,,,0.07656,,,,1.36
TGX201809,Multinet,0.5,Oblique,505,2018-09-12T05:42:08-0800,2018-09-12T06:08:34-0800,-149.0667,59.4201,191,GAK04,4,39.3,19.1,1128,Euphausiacea,Calytopsis,,,,0.07656,,,,0.01
