Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Latitude_[decimal_degrees_north],Longitude_[decimal_degrees_east],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3],,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196771,Calanus pacificus,C2,1,0.25,11.38417626,0.351364904,877.2,0,37.96,0.013338986,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196771,Calanus pacificus,C3,3,0.25,11.38417626,1.054094712,1143.9,1,89.66,0.094509774,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196771,Calanus pacificus,C4,1,0.25,11.38417626,0.351364904,1388.2,0,167.73,0.058933442,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196771,Calanus pacificus,C5,2,0.25,11.38417626,0.702729808,1808.5,4.9,396.52,0.278645794,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196771,Calanus pacificus,C6 AF,2,0.25,11.38417626,0.702729808,1897.1,10.6,470.31,0.33050287,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196771,Calanus pacificus,C6 AM,2,0.25,11.38417626,0.702729808,1864.3,0.9,435.69,0.306175129,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104470,Neocalanus cristatus,C3,3,1,11.38417626,0.263523678,2539.2,2.2,968.64,0.255260378,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196774,Centropages abdominalis,C1,1,0.0625,11.38417626,1.405459616,318.7,0,3.06,0.004293995,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196774,Centropages abdominalis,C2,1,0.0625,11.38417626,1.405459616,429,0,7.74,0.010878285,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196774,Centropages abdominalis,C4,2,0.0625,11.38417626,2.810919232,677.9,4,32.47,0.091276036,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196774,Centropages abdominalis,C5,4,0.0625,11.38417626,5.621838464,938.5,6.5,90.54,0.508987502,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196774,Centropages abdominalis,C6 AF,1,0.0625,11.38417626,1.405459616,1159.5,0,173.56,0.243928115,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104196,Paracalanus,C2,1,0.0625,11.38417626,1.405459616,435.8,0,4.56,0.00640481,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104196,Paracalanus,C3,1,0.0625,11.38417626,1.405459616,476.1,0,6.02,0.008465356,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104196,Paracalanus,C4,12,0.0625,11.38417626,16.86551539,561.8,3.6,10.2,0.17209946,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104196,Paracalanus,C5,4,0.0625,11.38417626,5.621838464,655.3,3.3,16.57,0.09315924,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104196,Paracalanus,C6 AF,1,0.0625,11.38417626,1.405459616,687.8,0,19.26,0.027066925,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104513,Microcalanus pygmaeus,C3,11,0.0625,11.38417626,15.46005578,359.4,5.6,2.5,0.038684717,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104513,Microcalanus pygmaeus,C4,22,0.0625,11.38417626,30.92011155,431.8,4.4,4.45,0.137683991,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104513,Microcalanus pygmaeus,C5,4,0.0625,11.38417626,5.621838464,484.7,4.3,6.4,0.035997229,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104513,Microcalanus pygmaeus,C6 AF,3,0.0625,11.38417626,4.216378848,481,0.4,6.22,0.026243286,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104165,Pseudocalanus,C1,23,0.0078125,11.38417626,258.6045693,368.2,5,2.7,0.697590244,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104165,Pseudocalanus,C2,16,0.0078125,11.38417626,179.8988308,454.7,4,5.24,0.941883706,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104165,Pseudocalanus,C3,7,0.0078125,11.38417626,78.70573849,528.3,3.4,8.39,0.660703132,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104165,Pseudocalanus,C4,15,0.0078125,11.38417626,168.6551539,624.9,6.5,14.41,2.430200035,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104165,Pseudocalanus,C5,25,0.0078125,11.38417626,281.0919232,735.6,7,24.18,6.796185101,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104165,Pseudocalanus,C6 AM,22,0.015625,11.38417626,123.6804462,699.4,9.5,20.89,2.583295465,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,355067,Pseudocalanus mimus,C6 AF,50,0.015625,11.38417626,281.0919232,884.9,4.9,43.02,12.09266165,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,157679,Pseudocalanus newmani,C6 AF,25,0.015625,11.38417626,140.5459616,742.2,8.6,25.09,3.5260401,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,128634,Corycaeus, ,5,0.125,11.38417626,3.51364904,487.3,26.8,0,0,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,128634,Corycaeus,C6 AF,2,0.125,11.38417626,1.405459616,628.3,9.1,0,0,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,128634,Corycaeus,C6 AM,1,0.125,11.38417626,0.702729808,522.1,0,0,0,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196775,Eucalanus bungii,C3,1,1,11.38417626,0.087841226,2347.6,0,299.63,0.02631943,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196775,Eucalanus bungii,C4,5,1,11.38417626,0.43920613,3289.6,5.2,862.63,0.378874552,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196775,Eucalanus bungii,C5,4,1,11.38417626,0.351364904,4084.6,11,1728.9,0.6074744,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196784,Metridia pacifica,C1,16,0.0625,11.38417626,22.48735385,420,6,6.17,0.138666181,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196784,Metridia pacifica,C2,15,0.0625,11.38417626,21.08189424,582.5,6.8,16.92,0.356713651,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196784,Metridia pacifica,C3,16,0.0625,11.38417626,22.48735385,796.8,5.2,44.1,0.991611903,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196784,Metridia pacifica,C4,17,0.0625,11.38417626,23.89281347,1020.9,6,94.82,2.265442182,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,196784,Metridia pacifica,C5,5,0.0625,11.38417626,7.02729808,1265.1,5.8,182.96,1.285743563,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,106656,Oithona similis,C1-5,53,0.00390625,11.38417626,1191.829754,389.5,14.9,0.01,7.930450906,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,106656,Oithona similis,C6 AF,21,0.00390625,11.38417626,472.2344309,444.6,7.4,11.57,5.464447285,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,106656,Oithona similis,C6 AM,3,0.00390625,11.38417626,67.46206156,386.8,7.2,7.4,0.499134123,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,157737,Oithona spinirostris,C1-5,2,0.0625,11.38417626,2.810919232,697.4,11,0.03,0.089281138,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,157737,Oithona spinirostris,C6 AF,8,0.0625,11.38417626,11.24367693,718.6,9.5,53.42,0.600593227,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,128956,Triconia borealis,C1-5,6,0.0625,11.38417626,8.432757696,367.6,18.3,0.01,0.05218967,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,128956,Triconia borealis,C6 AF,4,0.0625,11.38417626,5.621838464,432.6,9.5,10.66,0.059921771,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,128956,Triconia borealis,C6 AM,3,0.0625,11.38417626,4.216378848,290.3,18.8,3.17,0.01338381,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104811,Scolecithricella minor,C2,2,0.125,11.38417626,1.405459616,419.9,4.7,16.41,0.02306999,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104811,Scolecithricella minor,C3,7,0.125,11.38417626,4.919108656,561,3.1,58.6,0.288236446,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104811,Scolecithricella minor,C4,3,0.125,11.38417626,2.108189424,743.5,4,202.57,0.427051797,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104811,Scolecithricella minor,C5,3,0.125,11.38417626,2.108189424,957.6,0.7,612.17,1.290578047,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104811,Scolecithricella minor,C6 AF,4,0.125,11.38417626,2.810919232,1126.5,1.6,1252.97,3.521991211,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,104811,Scolecithricella minor,C6 AM,1,0.125,11.38417626,0.702729808,1049.3,0,915.24,0.64316801,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,105440,Parasagitta elegans, ,3,1,11.38417626,0.263523678,8385.4,41.5,1208.17,0.318380194,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,139178,Clione limacina, ,1,0.25,11.38417626,0.351364904,590.8,0,95.1,0.033416209,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,140223,Limacina helicina, ,6,0.125,11.38417626,4.216378848,416.7,74.9,51.49,0.217117851,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,103367,Oikopleura, ,4,0.015625,11.38417626,22.48735385,297.7,33.6,10.5,0.236184275,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,103407,Oikopleura dioica, ,54,0.015625,11.38417626,303.579277,536.2,37.7,50.9,15.45113448,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,254453,Themisto pacifica, ,11,1,11.38417626,0.966253486,2118.7,28.8,472.65,0.456698525,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,428630,Cyphocaris challengeri, ,2,1,11.38417626,0.175682452,4065.7,22.1,1736.85,0.305133703,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,180759,Primno macropa, ,1,1,11.38417626,0.087841226,3419.6,0,1350.57,0.118635902,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,106777,Hippolytidae,Zoea,2,1,11.38417626,0.175682452,5048.4,5,1743.63,0.30632572,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,1128,Euphausiacea,Egg,34,0.0625,11.38417626,47.78562694,410.3,10.1,0,0,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,1128,Euphausiacea,Nauplius,25,0.0625,11.38417626,35.1364904,459.9,9.9,0,0,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,1128,Euphausiacea,Calyptopis,4,0.0625,11.38417626,5.621838464,1501.3,39.2,60.32,0.339108686,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,1128,Euphausiacea,Furcilia,12,1,11.38417626,1.054094712,3116.1,15.1,273.85,0.288666934,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,127482,Halocyprididae, ,1,1,11.38417626,0.087841226,691.5,0,0,0,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,883,Polychaeta,Larvae,8,0.0625,11.38417626,11.24367693,548.4,34.7,0,0,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,1082,Cirripedia,Nauplius,13,0.0625,11.38417626,18.27097501,301.2,24.2,1.67,0.030559103,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,105,Bivalvia,Larvae,30,0.0625,11.38417626,42.16378848,252,10.7,0,0,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,123084,Ophiuroidea,Ophiopluteus,7,0.0625,11.38417626,9.838217311,317.3,24,0,0,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,101,Gastropoda,Larvae,28,0.0625,11.38417626,39.35286925,329.9,32.9,0,0,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,146142,Bryozoa,Cyphonautes,6,0.0625,11.38417626,8.432757696,297.6,12.5,0,0,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,1248,Ctenophora, ,4,0.125,11.38417626,2.810919232,469.9,49.8,129.58,0.364232758,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,10194,Actinopterygii,Egg,1,1,11.38417626,0.087841226,994,0,0,0,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,117849,Aglantha digitale, ,10,0.5,11.38417626,1.75682452,2289.9,38.8,255.01,0.448011267,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,16349,Narcomedusae, ,1,1,11.38417626,0.087841226,1354.5,0,0,0,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,13551,Anthoathecata, ,1,1,11.38417626,0.087841226,3165.7,0,0,0,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,117834,Proboscidactyla flavicirrata, ,6,1,11.38417626,0.527047356,4054.5,56.6,6133.24,3.232506367,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,13552,Leptothecata, ,1,1,11.38417626,0.087841226,17472.5,0,78513.12,6.896689157,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,106277,Podon leuckartii, ,6,0.125,11.38417626,4.216378848,672.3,19.2,66.54,0.280566411,,,,
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,59.8470,-149.4833,268,GAK01,0,100,0,106273,Evadne nordmanni, ,12,0.125,11.38417626,8.432757696,810.4,12.4,126.62,1.067744774,,,,
