Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3]
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,1,200,100,117849,Aglantha digitale, ,3,0.25,367,0.032697548,8673.2,9.5,9056.23,0.29611665
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,1,200,100,116994,Aegina, ,19,0.25,367,0.207084469,4708,40.8,7881.36,1.632107683
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,1,200,100,117562,Euphysa flammea, ,2,0.5,367,0.010899183,9793.9,14.2,0,0
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,1,200,100,1371,Siphonophorae,0,1,0.25,367,0.010899183,3360.6,0,0,0
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,1,200,100,104171,Eucalanus,C6 AM,1,0.25,367,0.010899183,4327.8,0,2012.08,0.021930009
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,1,200,100,799,Nematoda, ,1,0.25,367,0.010899183,5520.2,0,0,0
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,104257,Acartia longiremis,C6 AF,2,0.125,106.3,0.150517404,958.5,1.8,61.04,0.009188116
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,104112,Aetideus,C6 AF,5,0.125,106.3,0.376293509,1479.2,2.4,320.35,0.120545164
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,104115,Bradyidius,C6 AF,2,0.125,106.3,0.150517404,1931.7,1.5,0,0
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196770,Calanus marshallae,C3,1,0.0625,106.3,0.150517404,1553.5,0,240.11,0.036140059
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196770,Calanus marshallae,C4,10,0.0625,106.3,1.505174036,1951,7.4,499.01,0.751091513
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196770,Calanus marshallae,C5,27,0.0625,106.3,4.063969897,2614.3,5.9,1243.27,5.052615552
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196770,Calanus marshallae,C6 AF,2,0.0625,106.3,0.301034807,3232,2.3,2393.29,0.72046287
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,104470,Neocalanus cristatus,C2,1,0.125,106.3,0.075258702,1724.7,0,313.39,0.023585222
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,104470,Neocalanus cristatus,C3,1,0.125,106.3,0.075258702,2619.2,0,1059.44,0.07973201
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,104470,Neocalanus cristatus,C4,1,0.125,106.3,0.075258702,4235.7,0,4301.26,0.3237073
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,353708,Neocalanus flemingeri,C5,2,0.125,106.3,0.150517404,3163.8,5.8,2127.23,0.320185455
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196772,Neocalanus plumchrus,C5,2,0.125,106.3,0.150517404,3687.2,2.3,2921.28,0.439703467
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196774,Centropages abdominalis,C6 AF,3,0.125,106.3,0.225776105,1154.6,3.6,171.75,0.038776532
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196774,Centropages abdominalis,C6 AM,1,0.125,106.3,0.075258702,1076.9,0,137.72,0.010364941
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,104165,Pseudocalanus,C6 AF,3,0.125,106.3,0.225776105,969.6,5,57.29,0.012934242
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196775,Eucalanus bungii,C3,7,0.03125,106.3,2.10724365,2689.3,5.3,461.05,0.971553203
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196775,Eucalanus bungii,C4,119,0.03125,106.3,35.82314205,3470.6,5,1020.6,36.56114455
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196775,Eucalanus bungii,C5,29,0.03125,106.3,8.730009407,4583.1,4.3,2419.61,21.1232344
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196775,Eucalanus bungii,C6 AF,2,0.5,106.3,0.037629351,5903.9,4.4,5307.92,0.199733425
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196779,Paraeuchaeta elongata,C5,1,0.5,106.3,0.018814675,3662.7,0,4027.71,0.07578012
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196779,Paraeuchaeta elongata,C2,1,0.125,106.3,0.075258702,1237.8,0,119.44,0.008989024
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196779,Paraeuchaeta elongata,C4,1,0.125,106.3,0.075258702,2556.7,0,1255.32,0.094473474
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196783,Metridia okhotensis,C4,1,0.0625,106.3,0.150517404,1260.9,0,197.95,0.029795638
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196783,Metridia okhotensis,C5,28,0.0625,106.3,4.2144873,1846.8,5.5,657.43,2.770721223
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196784,Metridia pacifica,C5,20,0.0625,106.3,3.010348071,1439.9,9.4,277.52,0.835419922
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196784,Metridia pacifica,C6 AF,20,0.0625,106.3,3.010348071,1912.9,6.7,655.8,1.9741952
WSD201807,Multinet,0.5,Oblique,500,2018-07-11T00:43:01-0800,2018-07-11T01:26:57-0800,-149.4639,59.8448,260,GAK01,2,100,60,196784,Metridia pacifica,C6 AM,11,0.0625,106.3,1.655691439,1305.2,4.1,200.66,0.332239038
